Kiosk,Client Nationality,Month,active_contracts,new_contracts,terminations,prev_active,churn_rate,retention_rate,net_change
Festival Plaza,Spanish,2023-08-01,1,1,0,0.0,,,1.0
Festival Plaza,Spanish,2023-09-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Spanish,2025-02-01,1,1,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Spanish,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2023-05-01,1,1,0,0.0,,,1.0
Festival Plaza,Sri Lankan,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2024-11-01,2,1,1,1.0,1.0,0.0,1.0
Festival Plaza,Sri Lankan,2024-12-01,1,0,0,2.0,0.0,1.0,-1.0
Festival Plaza,Sri Lankan,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2025-03-01,2,1,0,1.0,0.0,1.0,1.0
Festival Plaza,Sri Lankan,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2025-08-01,3,1,0,2.0,0.0,1.0,1.0
Festival Plaza,Sri Lankan,2025-09-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Sri Lankan,2025-10-01,4,1,0,3.0,0.0,1.0,1.0
Festival Plaza,Sri Lankan,2025-11-01,5,1,0,4.0,0.0,1.0,1.0
Festival Plaza,Sudanese,2023-04-01,1,1,0,0.0,,,1.0
Festival Plaza,Sudanese,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Sudanese,2025-11-01,2,1,0,1.0,0.0,1.0,1.0
Festival Plaza,Swazi,2023-02-01,1,1,0,0.0,,,1.0
Festival Plaza,Swazi,2023-03-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Swedish,2023-09-01,1,1,0,0.0,,,1.0
Festival Plaza,Swedish,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2023-11-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Swedish,2024-01-01,1,1,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swedish,2025-03-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Swiss,2023-07-01,1,1,0,0.0,,,1.0
Festival Plaza,Swiss,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2024-05-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Swiss,2025-10-01,1,1,0,1.0,0.0,1.0,0.0
Festival Plaza,Swiss,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-03-01,1,1,0,0.0,,,1.0
Festival Plaza,Syrian,2023-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-09-01,2,1,0,1.0,0.0,1.0,1.0
Festival Plaza,Syrian,2023-10-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-11-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2023-12-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2024-01-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2024-02-01,2,0,1,2.0,0.5,0.5,0.0
Festival Plaza,Syrian,2024-03-01,1,0,0,2.0,0.0,1.0,-1.0
Festival Plaza,Syrian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Syrian,2024-08-01,2,1,0,1.0,0.0,1.0,1.0
Festival Plaza,Syrian,2024-09-01,3,1,1,2.0,0.5,0.5,1.0
Festival Plaza,Syrian,2024-10-01,4,2,1,3.0,0.3333333333333333,0.6666666666666667,1.0
Festival Plaza,Syrian,2024-11-01,3,0,0,4.0,0.0,1.0,-1.0
Festival Plaza,Syrian,2024-12-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Syrian,2025-01-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Syrian,2025-02-01,4,1,0,3.0,0.0,1.0,1.0
Festival Plaza,Syrian,2025-03-01,4,0,1,4.0,0.25,0.75,0.0
Festival Plaza,Syrian,2025-04-01,3,0,1,4.0,0.25,0.75,-1.0
Festival Plaza,Syrian,2025-05-01,2,0,0,3.0,0.0,1.0,-1.0
Festival Plaza,Syrian,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2025-08-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2025-09-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2025-10-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Syrian,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-02-01,1,1,0,0.0,,,1.0
Festival Plaza,Trinidadian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Trinidadian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Tunisian,2025-10-01,1,1,0,0.0,,,1.0
Festival Plaza,Tunisian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Turkish,2023-08-01,1,1,0,0.0,,,1.0
Festival Plaza,Turkish,2023-09-01,2,1,0,1.0,0.0,1.0,1.0
Festival Plaza,Turkish,2023-10-01,4,2,0,2.0,0.0,1.0,2.0
Festival Plaza,Turkish,2023-11-01,5,1,0,4.0,0.0,1.0,1.0
Festival Plaza,Turkish,2023-12-01,5,0,0,5.0,0.0,1.0,0.0
Festival Plaza,Turkish,2024-01-01,5,0,0,5.0,0.0,1.0,0.0
Festival Plaza,Turkish,2024-02-01,6,1,0,5.0,0.0,1.0,1.0
Festival Plaza,Turkish,2024-03-01,6,0,0,6.0,0.0,1.0,0.0
Festival Plaza,Turkish,2024-04-01,6,0,2,6.0,0.3333333333333333,0.6666666666666667,0.0
Festival Plaza,Turkish,2024-05-01,4,0,0,6.0,0.0,1.0,-2.0
Festival Plaza,Turkish,2024-06-01,4,0,1,4.0,0.25,0.75,0.0
Festival Plaza,Turkish,2024-07-01,3,0,1,4.0,0.25,0.75,-1.0
Festival Plaza,Turkish,2024-08-01,2,0,0,3.0,0.0,1.0,-1.0
Festival Plaza,Turkish,2024-09-01,3,1,0,2.0,0.0,1.0,1.0
Festival Plaza,Turkish,2024-10-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Turkish,2024-11-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Turkish,2024-12-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Turkish,2025-01-01,4,1,0,3.0,0.0,1.0,1.0
Festival Plaza,Turkish,2025-02-01,4,0,0,4.0,0.0,1.0,0.0
Festival Plaza,Turkish,2025-03-01,5,1,0,4.0,0.0,1.0,1.0
Festival Plaza,Turkish,2025-04-01,5,0,0,5.0,0.0,1.0,0.0
Festival Plaza,Turkish,2025-05-01,6,1,0,5.0,0.0,1.0,1.0
Festival Plaza,Turkish,2025-06-01,7,1,0,6.0,0.0,1.0,1.0
Festival Plaza,Turkish,2025-07-01,8,1,0,7.0,0.0,1.0,1.0
Festival Plaza,Turkish,2025-08-01,8,0,1,8.0,0.125,0.875,0.0
Festival Plaza,Turkish,2025-09-01,7,0,0,8.0,0.0,1.0,-1.0
Festival Plaza,Turkish,2025-10-01,8,1,0,7.0,0.0,1.0,1.0
Festival Plaza,Turkish,2025-11-01,9,1,2,8.0,0.25,0.75,1.0
Festival Plaza,UAE,2023-02-01,1,1,0,0.0,,,1.0
Festival Plaza,UAE,2023-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,UAE,2023-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,UAE,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,UAE,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,UAE,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,UAE,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,UAE,2023-09-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Ukrainian,2023-02-01,1,1,0,0.0,,,1.0
Festival Plaza,Ukrainian,2023-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-01-01,2,1,0,1.0,0.0,1.0,1.0
Festival Plaza,Ukrainian,2024-02-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-03-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-04-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-05-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-06-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-07-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-08-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-09-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-10-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2024-11-01,3,1,0,2.0,0.0,1.0,1.0
Festival Plaza,Ukrainian,2024-12-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2025-01-01,3,0,0,3.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2025-02-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
Festival Plaza,Ukrainian,2025-03-01,2,0,0,3.0,0.0,1.0,-1.0
Festival Plaza,Ukrainian,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2025-06-01,2,0,1,2.0,0.5,0.5,0.0
Festival Plaza,Ukrainian,2025-07-01,1,0,0,2.0,0.0,1.0,-1.0
Festival Plaza,Ukrainian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Ukrainian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Unknown,2023-01-01,1,1,0,0.0,,,1.0
Festival Plaza,Unknown,2023-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Unknown,2023-03-01,2,1,1,1.0,1.0,0.0,1.0
Festival Plaza,Unknown,2023-04-01,5,4,1,2.0,0.5,0.5,3.0
Festival Plaza,Unknown,2023-05-01,10,6,2,5.0,0.4,0.6,5.0
Festival Plaza,Unknown,2023-06-01,13,5,1,10.0,0.1,0.9,3.0
Festival Plaza,Unknown,2023-07-01,14,2,0,13.0,0.0,1.0,1.0
Festival Plaza,Unknown,2023-08-01,16,2,2,14.0,0.14285714285714285,0.8571428571428572,2.0
Festival Plaza,Unknown,2023-09-01,17,3,1,16.0,0.0625,0.9375,1.0
Festival Plaza,Unknown,2023-10-01,18,2,2,17.0,0.11764705882352941,0.8823529411764706,1.0
Festival Plaza,Unknown,2023-11-01,18,2,2,18.0,0.1111111111111111,0.8888888888888888,0.0
Festival Plaza,Unknown,2023-12-01,17,1,0,18.0,0.0,1.0,-1.0
Festival Plaza,Unknown,2024-01-01,20,3,1,17.0,0.058823529411764705,0.9411764705882353,3.0
Festival Plaza,Unknown,2024-02-01,21,2,2,20.0,0.1,0.9,1.0
Festival Plaza,Unknown,2024-03-01,21,2,4,21.0,0.19047619047619047,0.8095238095238095,0.0
Festival Plaza,Unknown,2024-04-01,19,2,3,21.0,0.14285714285714285,0.8571428571428572,-2.0
Festival Plaza,Unknown,2024-05-01,19,3,1,19.0,0.05263157894736842,0.9473684210526316,0.0
Festival Plaza,Unknown,2024-06-01,20,2,5,19.0,0.2631578947368421,0.736842105263158,1.0
Festival Plaza,Unknown,2024-07-01,15,0,1,20.0,0.05,0.95,-5.0
Festival Plaza,Unknown,2024-08-01,15,1,1,15.0,0.06666666666666667,0.9333333333333333,0.0
Festival Plaza,Unknown,2024-09-01,17,3,0,15.0,0.0,1.0,2.0
Festival Plaza,Unknown,2024-10-01,21,4,1,17.0,0.058823529411764705,0.9411764705882353,4.0
Festival Plaza,Unknown,2024-11-01,26,6,4,21.0,0.19047619047619047,0.8095238095238095,5.0
Festival Plaza,Unknown,2024-12-01,31,9,5,26.0,0.19230769230769232,0.8076923076923077,5.0
Festival Plaza,Unknown,2025-01-01,31,5,3,31.0,0.0967741935483871,0.9032258064516129,0.0
Festival Plaza,Unknown,2025-02-01,29,1,3,31.0,0.0967741935483871,0.9032258064516129,-2.0
Festival Plaza,Unknown,2025-03-01,29,3,2,29.0,0.06896551724137931,0.9310344827586207,0.0
Festival Plaza,Unknown,2025-04-01,30,3,4,29.0,0.13793103448275862,0.8620689655172413,1.0
Festival Plaza,Unknown,2025-05-01,31,5,6,30.0,0.2,0.8,1.0
Festival Plaza,Unknown,2025-06-01,27,2,2,31.0,0.06451612903225806,0.935483870967742,-4.0
Festival Plaza,Unknown,2025-07-01,27,2,0,27.0,0.0,1.0,0.0
Festival Plaza,Unknown,2025-08-01,31,4,3,27.0,0.1111111111111111,0.8888888888888888,4.0
Festival Plaza,Unknown,2025-09-01,31,3,1,31.0,0.03225806451612903,0.967741935483871,0.0
Festival Plaza,Unknown,2025-10-01,36,6,2,31.0,0.06451612903225806,0.935483870967742,5.0
Festival Plaza,Unknown,2025-11-01,38,4,6,36.0,0.16666666666666666,0.8333333333333334,2.0
Festival Plaza,Uzbekistani,2024-01-01,1,1,0,0.0,,,1.0
Festival Plaza,Uzbekistani,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Uzbekistani,2024-03-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Venezuelan,2023-04-01,1,1,0,0.0,,,1.0
Festival Plaza,Venezuelan,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Venezuelan,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Venezuelan,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Venezuelan,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Venezuelan,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Venezuelan,2023-10-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Vietnamese,2023-12-01,1,1,0,0.0,,,1.0
Festival Plaza,Vietnamese,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Vietnamese,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Vietnamese,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Vietnamese,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Vietnamese,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Vietnamese,2024-06-01,1,0,1,1.0,1.0,0.0,0.0
Festival Plaza,Zimbabwean,2024-08-01,1,1,0,0.0,,,1.0
Festival Plaza,Zimbabwean,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Zimbabwean,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Zimbabwean,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Zimbabwean,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Festival Plaza,Zimbabwean,2025-01-01,1,0,1,1.0,1.0,0.0,0.0
First Avenue,American,2023-01-01,2,2,0,0.0,,,2.0
First Avenue,American,2023-02-01,2,0,0,2.0,0.0,1.0,0.0
First Avenue,American,2023-03-01,2,0,0,2.0,0.0,1.0,0.0
First Avenue,American,2023-04-01,2,0,0,2.0,0.0,1.0,0.0
First Avenue,American,2023-05-01,2,0,0,2.0,0.0,1.0,0.0
First Avenue,American,2023-06-01,2,0,0,2.0,0.0,1.0,0.0
First Avenue,American,2023-07-01,2,0,1,2.0,0.5,0.5,0.0
First Avenue,American,2023-08-01,1,0,0,2.0,0.0,1.0,-1.0
First Avenue,American,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,American,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,American,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,American,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,American,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,American,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,American,2024-03-01,3,2,0,1.0,0.0,1.0,2.0
First Avenue,American,2024-04-01,4,1,0,3.0,0.0,1.0,1.0
First Avenue,American,2024-05-01,4,0,0,4.0,0.0,1.0,0.0
First Avenue,American,2024-06-01,4,0,0,4.0,0.0,1.0,0.0
First Avenue,American,2024-07-01,5,1,0,4.0,0.0,1.0,1.0
First Avenue,American,2024-08-01,5,0,0,5.0,0.0,1.0,0.0
First Avenue,American,2024-09-01,5,0,1,5.0,0.2,0.8,0.0
First Avenue,American,2024-10-01,4,0,0,5.0,0.0,1.0,-1.0
First Avenue,American,2024-11-01,4,0,0,4.0,0.0,1.0,0.0
First Avenue,American,2024-12-01,4,0,1,4.0,0.25,0.75,0.0
First Avenue,American,2025-01-01,3,0,1,4.0,0.25,0.75,-1.0
First Avenue,American,2025-02-01,2,0,0,3.0,0.0,1.0,-1.0
First Avenue,American,2025-03-01,4,2,0,2.0,0.0,1.0,2.0
First Avenue,American,2025-04-01,4,0,1,4.0,0.25,0.75,0.0
First Avenue,American,2025-05-01,3,0,0,4.0,0.0,1.0,-1.0
First Avenue,American,2025-06-01,3,0,0,3.0,0.0,1.0,0.0
First Avenue,American,2025-07-01,3,0,0,3.0,0.0,1.0,0.0
First Avenue,American,2025-08-01,4,1,0,3.0,0.0,1.0,1.0
First Avenue,American,2025-09-01,4,0,0,4.0,0.0,1.0,0.0
First Avenue,American,2025-10-01,4,0,0,4.0,0.0,1.0,0.0
First Avenue,American,2025-11-01,4,0,0,4.0,0.0,1.0,0.0
First Avenue,Antiguans,2023-05-01,1,1,0,0.0,,,1.0
First Avenue,Antiguans,2023-06-01,1,0,1,1.0,1.0,0.0,0.0
First Avenue,Argentinean,2024-06-01,1,1,0,0.0,,,1.0
First Avenue,Argentinean,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,Argentinean,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,Argentinean,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,Argentinean,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,Argentinean,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,Argentinean,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
First Avenue,Argentinean,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
